team,player,player_id,position,competition,season,games,possible_games,goals,assists,minutes,start11_pct,yellow,red,clean_sheets,conceded,minutes_pct,second_yellow,gc_pct,gc_pct_nopen
Senegal,Antoine Mendy,891998,Centre-Back,L1/L2 Playoffs,25/26,2,2,0,0,180,100.0,0,0,0,0,100.0,0,0.0,0.0
Senegal,Antoine Mendy,891998,Centre-Back,Coupe de France,25/26,4,6,1,0,360,66.66666666666666,0,0,0,0,66.66666666666666,0,5.0,16.666666666666664
Senegal,Kalidou Koulibaly,93128,Centre-Back,Saudi Pro League,25/26,18,34,1,1,1597,52.94117647058824,6,1,0,0,52.189542483660134,0,2.3529411764705883,4.166666666666666
Senegal,Kalidou Koulibaly,93128,Centre-Back,AFC Champions League,25/26,4,9,1,1,349,44.44444444444444,0,0,0,0,41.54761904761905,0,9.090909090909092,14.285714285714285
Senegal,Kalidou Koulibaly,93128,Centre-Back,King's Cup,25/26,4,5,0,0,390,80.0,0,0,0,0,81.25,0,0.0,0.0
Senegal,Abdoulaye Seck,265383,Centre-Back,Ligat ha'Al,25/26,20,26,2,1,1774,76.92307692307693,2,0,0,0,75.8119658119658,0,6.0,7.894736842105263
Senegal,Abdoulaye Seck,265383,Centre-Back,UECL Qualifying,25/26,4,4,1,0,360,100.0,1,0,0,0,100.0,0,20.0,20.0
Senegal,Abdoulaye Seck,265383,Centre-Back,Gvia haMedina,25/26,2,4,0,1,180,50.0,2,0,0,0,50.0,0,7.6923076923076925,25.0
Senegal,Abdoulaye Seck,265383,Centre-Back,Ligat ha'Al -  Championship round,25/26,6,10,0,0,399,40.0,1,0,0,0,44.333333333333336,0,0.0,0.0
Senegal,El Hadji Malick Diouf,1111589,Left-Back,Premier League,25/26,32,38,0,5,2711,78.94736842105263,6,0,0,0,79.26900584795321,0,10.869565217391305,12.195121951219512
Senegal,El Hadji Malick Diouf,1111589,Left-Back,FA Cup,25/26,1,4,0,0,105,25.0,0,0,0,0,21.875,0,0.0,0.0
Senegal,El Hadji Malick Diouf,1111589,Left-Back,EFL Cup,25/26,1,1,0,0,90,100.0,0,0,0,0,100.0,0,0.0,0.0
Senegal,Ismail Jakobs,375137,Left-Back,Süper Lig,25/26,25,34,0,1,1299,44.11764705882353,1,0,0,0,42.450980392156865,0,1.2987012987012987,1.5151515151515151
Senegal,Ismail Jakobs,375137,Left-Back,UEFA Champions League,25/26,12,12,0,0,871,83.33333333333334,2,0,0,0,78.46846846846847,0,0.0,0.0
Senegal,Ismail Jakobs,375137,Left-Back,Türkiye Kupasi,25/26,2,5,0,0,105,20.0,0,0,0,0,23.333333333333332,0,0.0,0.0
Senegal,Idrissa Gueye,126665,Defensive Midfield,Premier League,25/26,25,38,2,3,2102,65.78947368421053,1,1,0,0,61.46198830409356,0,10.638297872340425,16.666666666666664
Senegal,Idrissa Gueye,126665,Defensive Midfield,EFL Cup,25/26,0,2,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
Senegal,Lamine Camara,918969,Central Midfield,Ligue 1,25/26,24,34,3,4,1851,64.70588235294117,6,0,0,0,60.49019607843137,0,11.666666666666666,15.555555555555555
Senegal,Lamine Camara,918969,Central Midfield,UEFA Champions League,25/26,6,10,0,0,516,60.0,2,0,0,0,57.333333333333336,0,0.0,0.0
Senegal,Lamine Camara,918969,Central Midfield,Coupe de France,25/26,1,3,0,0,90,33.33333333333333,0,0,0,0,33.33333333333333,0,0.0,0.0
Senegal,Pape Gueye,485963,Central Midfield,LaLiga,25/26,30,38,5,2,2143,68.42105263157895,8,0,0,0,62.6608187134503,0,9.722222222222223,10.9375
Senegal,Pape Gueye,485963,Central Midfield,UEFA Champions League,25/26,7,8,0,0,526,75.0,3,0,0,0,73.05555555555556,0,0.0,0.0
Senegal,Pape Gueye,485963,Central Midfield,Copa del Rey,25/26,2,3,0,0,165,66.66666666666666,1,0,0,0,55.00000000000001,0,0.0,0.0
Senegal,Habib Diarra,876631,Central Midfield,Premier League,25/26,20,38,2,3,1409,39.473684210526315,6,0,0,0,41.198830409356724,0,11.904761904761903,20.833333333333336
Senegal,Habib Diarra,876631,Central Midfield,FA Cup,25/26,2,3,1,0,154,66.66666666666666,0,0,0,0,51.33333333333333,0,20.0,100.0
Senegal,Pape Matar Sarr,568693,Central Midfield,Premier League,25/26,26,38,2,4,1389,34.21052631578947,3,0,0,0,40.614035087719294,0,12.5,16.216216216216218
Senegal,Pape Matar Sarr,568693,Central Midfield,UEFA Champions League,25/26,9,10,0,0,643,70.0,0,0,0,0,71.44444444444444,0,0.0,0.0
Senegal,Pape Matar Sarr,568693,Central Midfield,UEFA Super Cup,25/26,1,1,0,0,90,100.0,0,0,0,0,100.0,0,0.0,0.0
Senegal,Pape Matar Sarr,568693,Central Midfield,EFL Cup,25/26,1,2,0,0,90,50.0,0,0,0,0,50.0,0,0.0,0.0
Senegal,Bara Sapoko Ndiaye,1497653,Central Midfield,Bundesliga,25/26,4,19,0,0,142,10.526315789473683,0,0,0,0,8.304093567251462,0,0.0,0.0
Senegal,Bara Sapoko Ndiaye,1497653,Central Midfield,DFB-Pokal,25/26,0,3,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
Senegal,Pathé Ciss,525578,Central Midfield,LaLiga,25/26,29,38,2,1,1994,52.63157894736842,9,2,0,0,58.304093567251456,0,7.317073170731707,9.375
Senegal,Pathé Ciss,525578,Central Midfield,Conference League,25/26,12,13,0,1,957,84.61538461538461,5,0,0,0,81.7948717948718,0,4.545454545454546,5.263157894736842
Senegal,Pathé Ciss,525578,Central Midfield,UECL Qualifying,25/26,0,2,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
Senegal,Pathé Ciss,525578,Central Midfield,Copa del Rey,25/26,2,4,0,1,168,50.0,0,0,0,0,43.07692307692308,0,9.090909090909092,12.5
Senegal,Krépin Diatta,490426,Right Midfield,Ligue 1,25/26,18,34,0,1,1011,29.411764705882355,2,0,0,0,33.03921568627451,0,1.6666666666666667,2.941176470588235
Senegal,Krépin Diatta,490426,Right Midfield,UEFA Champions League,25/26,3,10,0,1,179,20.0,1,0,0,0,19.88888888888889,0,8.333333333333332,25.0
Senegal,Krépin Diatta,490426,Right Midfield,Coupe de France,25/26,1,3,0,0,45,0.0,0,0,0,0,16.666666666666664,0,0.0,0.0
Senegal,Assane Diao,1061282,Left Winger,Serie A,25/26,17,38,2,1,1084,34.21052631578947,2,0,0,0,31.69590643274854,0,4.615384615384616,11.11111111111111
Senegal,Assane Diao,1061282,Left Winger,Italy Cup,25/26,3,6,0,0,73,0.0,0,0,0,0,13.518518518518519,0,0.0,0.0
Senegal,Sadio Mané,200512,Left Winger,Saudi Pro League,25/26,25,34,10,6,2136,73.52941176470588,6,0,0,0,69.80392156862744,0,17.582417582417584,22.535211267605636
Senegal,Sadio Mané,200512,Left Winger,AFC Champions League Two,25/26,8,11,3,3,439,36.36363636363637,1,0,0,0,44.343434343434346,0,18.181818181818183,22.22222222222222
Senegal,Sadio Mané,200512,Left Winger,King's Cup,25/26,2,2,0,0,117,50.0,0,0,0,0,65.0,0,0.0,0.0
Senegal,Sadio Mané,200512,Left Winger,Saudi Super Cup,25/26,1,2,1,0,25,50.0,0,1,0,0,13.88888888888889,0,14.285714285714285,50.0
Senegal,Iliman Ndiaye,623570,Right Winger,Premier League,25/26,32,38,6,3,2789,84.21052631578947,2,0,0,0,81.54970760233918,0,19.148936170212767,21.951219512195124
Senegal,Iliman Ndiaye,623570,Right Winger,EFL Cup,25/26,2,2,0,0,44,0.0,0,0,0,0,24.444444444444443,0,0.0,0.0
Senegal,Ismaïla Sarr,410225,Right Winger,Premier League,25/26,28,38,9,1,2177,63.1578947368421,2,0,0,0,63.65497076023392,0,24.390243902439025,30.303030303030305
Senegal,Ismaïla Sarr,410225,Right Winger,Conference League,25/26,13,15,9,0,1103,80.0,2,0,0,0,79.92753623188406,0,34.61538461538461,42.857142857142854
Senegal,Ismaïla Sarr,410225,Right Winger,UECL Qualifying,25/26,2,2,0,0,180,100.0,0,0,0,0,100.0,0,0.0,0.0
Senegal,Ismaïla Sarr,410225,Right Winger,Community Shield,25/26,1,1,1,1,90,100.0,0,0,0,0,100.0,0,40.0,100.0
Senegal,Ismaïla Sarr,410225,Right Winger,EFL Cup,25/26,1,3,2,0,62,33.33333333333333,0,0,0,0,22.962962962962962,0,12.5,66.66666666666666
Senegal,Ibrahim Mbaye,1185888,Right Winger,Ligue 1,25/26,24,34,3,2,998,29.411764705882355,0,0,0,0,32.61437908496732,0,6.756756756756757,7.462686567164178
Senegal,Ibrahim Mbaye,1185888,Right Winger,UEFA Champions League,25/26,4,17,0,0,101,5.88235294117647,0,0,0,0,6.474358974358975,0,0.0,0.0
Senegal,Ibrahim Mbaye,1185888,Right Winger,UEFA Super Cup,25/26,1,1,0,0,23,0.0,0,0,0,0,25.555555555555554,0,0.0,0.0
Senegal,Ibrahim Mbaye,1185888,Right Winger,FIFA Intercontinental Cup,25/26,1,1,0,0,30,0.0,0,0,0,0,25.0,0,0.0,0.0
Senegal,Ibrahim Mbaye,1185888,Right Winger,National U19 - Grp. A,25/26,1,1,0,0,90,100.0,0,0,0,0,100.0,0,0.0,0.0
Senegal,Nicolas Jackson,776890,Centre-Forward,Bundesliga,25/26,23,32,8,2,1004,37.5,2,1,0,0,34.86111111111111,0,8.849557522123893,11.627906976744185
Senegal,Nicolas Jackson,776890,Centre-Forward,UEFA Champions League,25/26,10,14,3,2,313,21.428571428571427,0,0,0,0,24.841269841269842,0,11.627906976744185,12.195121951219512
Senegal,Nicolas Jackson,776890,Centre-Forward,DFB-Pokal,25/26,1,5,0,0,3,0.0,0,0,0,0,0.6666666666666667,0,0.0,0.0
Senegal,Bamba Dieng,822458,Centre-Forward,Ligue 1,25/26,22,34,10,1,1219,44.11764705882353,2,0,0,0,39.83660130718954,0,22.916666666666664,26.82926829268293
Senegal,Bamba Dieng,822458,Centre-Forward,Coupe de France,25/26,3,4,5,0,209,75.0,1,0,0,0,58.05555555555556,0,29.411764705882355,41.66666666666667
Senegal,Bamba Dieng,822458,Centre-Forward,National 2 - Grp. A,25/26,1,1,1,0,45,100.0,0,0,0,0,50.0,0,100.0,100.0
Senegal,Cherif Ndiaye,480705,Centre-Forward,Süper Lig,25/26,23,31,7,3,1422,51.61290322580645,2,0,0,0,50.967741935483865,1,23.809523809523807,31.25
Senegal,Cherif Ndiaye,480705,Centre-Forward,Conference League,25/26,4,10,2,0,245,30.0,0,0,0,0,27.22222222222222,0,11.76470588235294,28.57142857142857
Senegal,Cherif Ndiaye,480705,Centre-Forward,Türkiye Kupasi,25/26,2,5,1,0,136,40.0,0,0,0,0,28.333333333333332,1,7.6923076923076925,25.0
Senegal,Cherif Ndiaye,480705,Centre-Forward,Champions League Qu.,25/26,5,6,2,2,370,66.66666666666666,0,0,0,0,68.51851851851852,0,33.33333333333333,36.36363636363637
Senegal,Cherif Ndiaye,480705,Centre-Forward,Super liga Srbije,25/26,3,5,1,0,111,20.0,0,0,0,0,24.666666666666668,0,4.761904761904762,6.25
South Africa,Sipho Chaine,453370,Goalkeeper,Betway Premiership,25/26,30,30,0,0,2700,100.0,0,0,21,12,100.0,0,0.0,0.0
South Africa,Sipho Chaine,453370,Goalkeeper,CAF-Champions League,25/26,3,4,0,0,231,75.0,0,0,3,0,64.16666666666667,0,0.0,0.0
South Africa,Sipho Chaine,453370,Goalkeeper,MTN8,25/26,4,4,0,0,390,100.0,1,0,2,2,100.0,0,0.0,0.0
South Africa,Sipho Chaine,453370,Goalkeeper,Carling Knockout,25/26,4,4,0,0,390,100.0,1,0,3,1,100.0,0,0.0,0.0
South Africa,Sipho Chaine,453370,Goalkeeper,Nedbank Cup,25/26,1,2,0,0,120,50.0,0,0,1,0,57.14285714285714,0,0.0,0.0
South Africa,Ronwen Williams,175577,Goalkeeper,Betway Premiership,25/26,29,30,0,0,2610,96.66666666666667,0,0,13,21,96.66666666666667,0,0.0,0.0
South Africa,Ronwen Williams,175577,Goalkeeper,CAF-Champions League,25/26,12,14,0,0,1080,85.71428571428571,2,0,6,8,85.71428571428571,0,0.0,0.0
South Africa,Ronwen Williams,175577,Goalkeeper,MTN8,25/26,3,3,0,0,270,100.0,1,0,1,2,100.0,0,0.0,0.0
South Africa,Ronwen Williams,175577,Goalkeeper,Carling Knockout,25/26,1,1,0,0,120,100.0,0,0,1,0,100.0,0,0.0,0.0
South Africa,Ricardo Goss,258304,Goalkeeper,Betway Premiership,25/26,29,30,0,0,2610,96.66666666666667,3,0,14,26,96.66666666666667,0,0.0,0.0
South Africa,Ricardo Goss,258304,Goalkeeper,Carling Knockout,25/26,0,1,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
South Africa,Ricardo Goss,258304,Goalkeeper,Nedbank Cup,25/26,1,1,0,0,120,100.0,0,0,0,3,100.0,0,0.0,0.0
South Africa,Mbekezeli Mbokazi,1378320,Centre-Back,MLS,2026,12,14,0,0,1050,85.71428571428571,2,0,0,0,83.33333333333334,0,0.0,0.0
South Africa,Mbekezeli Mbokazi,1378320,Centre-Back,US Open Cup,2026,2,2,0,0,130,50.0,0,0,0,0,72.22222222222221,0,0.0,0.0
South Africa,Mbekezeli Mbokazi,1378320,Centre-Back,CAF-Champions League,25/26,2,4,0,0,180,50.0,0,0,0,0,50.0,0,0.0,0.0
South Africa,Mbekezeli Mbokazi,1378320,Centre-Back,MTN8,25/26,4,4,0,1,390,100.0,0,0,0,0,100.0,0,9.090909090909092,14.285714285714285
South Africa,Mbekezeli Mbokazi,1378320,Centre-Back,Carling Knockout,25/26,4,4,1,0,390,100.0,1,0,0,0,100.0,0,20.0,20.0
South Africa,Mbekezeli Mbokazi,1378320,Centre-Back,Betway Premiership,25/26,11,13,0,0,909,76.92307692307693,1,0,0,0,77.6923076923077,0,0.0,0.0
South Africa,Ime Okon,1107265,Centre-Back,2. Bundesliga,25/26,25,34,2,0,1716,55.88235294117647,4,0,0,0,56.07843137254902,0,3.3333333333333335,4.0
South Africa,Ime Okon,1107265,Centre-Back,DFB-Pokal,25/26,1,1,0,0,90,100.0,1,0,0,0,100.0,0,0.0,0.0
South Africa,Olwethu Makhanya,1069801,Centre-Back,MLS,2026,13,15,0,0,1170,86.66666666666667,4,0,0,0,86.66666666666667,1,0.0,0.0
South Africa,Olwethu Makhanya,1069801,Centre-Back,CONCACAF Champions Cup,25/26,4,4,1,0,298,100.0,1,0,0,0,82.77777777777777,0,7.6923076923076925,7.6923076923076925
South Africa,Nkosinathi Sibisi,399068,Centre-Back,Betway Premiership,25/26,23,30,0,0,1963,73.33333333333333,3,0,0,0,72.70370370370371,0,0.0,0.0
South Africa,Nkosinathi Sibisi,399068,Centre-Back,CAF-Champions League,25/26,1,4,0,0,90,25.0,0,0,0,0,25.0,0,0.0,0.0
South Africa,Nkosinathi Sibisi,399068,Centre-Back,MTN8,25/26,2,4,0,0,105,25.0,0,0,0,0,26.923076923076923,0,0.0,0.0
South Africa,Nkosinathi Sibisi,399068,Centre-Back,Carling Knockout,25/26,2,4,0,0,105,25.0,0,0,0,0,26.923076923076923,0,0.0,0.0
South Africa,Nkosinathi Sibisi,399068,Centre-Back,Nedbank Cup,25/26,2,2,0,0,200,100.0,0,0,0,0,95.23809523809523,0,0.0,0.0
South Africa,Khulumani Ndamane,1283140,Centre-Back,Betway Premiership,25/26,26,31,0,1,2270,80.64516129032258,9,0,0,0,81.36200716845879,0,1.8181818181818181,3.8461538461538463
South Africa,Khulumani Ndamane,1283140,Centre-Back,CAF-Champions League,25/26,9,10,0,0,677,80.0,1,0,0,0,75.22222222222223,0,0.0,0.0
South Africa,Khulumani Ndamane,1283140,Centre-Back,MTN8,25/26,1,1,0,1,65,100.0,0,0,0,0,72.22222222222221,0,50.0,50.0
South Africa,Khulumani Ndamane,1283140,Centre-Back,Carling Knockout,25/26,1,2,0,0,120,50.0,0,0,0,0,50.0,0,0.0,0.0
South Africa,Samukele Kabini,1175086,Left-Back,Eliteserien,2026,7,11,0,1,618,63.63636363636363,1,1,0,0,62.42424242424243,1,5.555555555555555,7.142857142857142
South Africa,Samukele Kabini,1175086,Left-Back,NM-Cup,2026,2,2,0,0,210,100.0,0,0,0,0,100.0,0,0.0,0.0
South Africa,Aubrey Modiba,353432,Left-Back,Betway Premiership,25/26,27,30,0,3,2018,73.33333333333333,4,0,0,0,74.74074074074075,0,5.263157894736842,5.769230769230769
South Africa,Aubrey Modiba,353432,Left-Back,CAF-Champions League,25/26,9,14,1,4,674,57.14285714285714,1,1,0,0,53.492063492063494,0,21.73913043478261,29.411764705882355
South Africa,Aubrey Modiba,353432,Left-Back,MTN8,25/26,3,3,0,0,182,66.66666666666666,1,0,0,0,67.4074074074074,0,0.0,0.0
South Africa,Aubrey Modiba,353432,Left-Back,Carling Knockout,25/26,1,1,0,0,120,100.0,1,0,0,0,100.0,0,0.0,0.0
South Africa,Aubrey Modiba,353432,Left-Back,Nedbank Cup,25/26,2,2,0,0,107,50.0,0,0,0,0,59.44444444444444,0,0.0,0.0
South Africa,Bradley Cross,555209,Left-Back,Betway Premiership,25/26,22,30,0,1,1722,63.33333333333333,2,0,0,0,63.77777777777778,0,3.0303030303030303,3.225806451612903
South Africa,Bradley Cross,555209,Left-Back,CAF Confederation Cup,25/26,5,10,0,0,366,50.0,0,0,0,0,40.666666666666664,0,0.0,0.0
South Africa,Bradley Cross,555209,Left-Back,Carling Knockout,25/26,1,1,0,0,120,100.0,0,0,0,0,100.0,0,0.0,0.0
South Africa,Thabang Matuludi,1109254,Right-Back,Betway Premiership,25/26,23,30,2,0,1950,73.33333333333333,4,1,0,0,72.22222222222221,0,9.523809523809524,11.11111111111111
South Africa,Thabang Matuludi,1109254,Right-Back,Carling Knockout,25/26,1,1,0,0,120,100.0,0,0,0,0,100.0,0,0.0,0.0
South Africa,Thabang Matuludi,1109254,Right-Back,Nedbank Cup,25/26,1,1,0,0,120,100.0,0,0,0,0,100.0,0,0.0,0.0
South Africa,Khuliso Mudau,450806,Right-Back,Betway Premiership,25/26,21,30,0,2,1527,56.666666666666664,8,0,0,0,56.55555555555556,0,3.508771929824561,4.878048780487805
South Africa,Khuliso Mudau,450806,Right-Back,CAF-Champions League,25/26,14,14,1,1,1239,100.0,2,0,0,0,98.33333333333333,0,8.695652173913043,8.695652173913043
South Africa,Khuliso Mudau,450806,Right-Back,Carling Knockout,25/26,1,1,0,0,99,100.0,0,0,0,0,82.5,0,0.0,0.0
South Africa,Khuliso Mudau,450806,Right-Back,Nedbank Cup,25/26,0,2,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
South Africa,Kamogelo Sebelebele,994370,Right-Back,Betway Premiership,25/26,24,30,4,2,1777,66.66666666666666,3,0,0,0,65.81481481481481,0,10.344827586206897,13.333333333333334
South Africa,Kamogelo Sebelebele,994370,Right-Back,CAF-Champions League,25/26,2,4,0,0,91,50.0,0,0,0,0,25.27777777777778,0,0.0,0.0
South Africa,Kamogelo Sebelebele,994370,Right-Back,MTN8,25/26,3,4,2,0,300,75.0,1,0,0,0,76.92307692307693,0,18.181818181818183,28.57142857142857
South Africa,Kamogelo Sebelebele,994370,Right-Back,Carling Knockout,25/26,2,4,0,0,29,0.0,0,0,0,0,7.435897435897436,0,0.0,0.0
South Africa,Kamogelo Sebelebele,994370,Right-Back,Nedbank Cup,25/26,2,2,0,0,58,0.0,0,0,0,0,27.61904761904762,0,0.0,0.0
South Africa,Teboho Mokoena,436372,Defensive Midfield,Betway Premiership,25/26,23,30,4,2,1618,60.0,5,0,0,0,59.925925925925924,1,10.526315789473683,12.244897959183673
South Africa,Teboho Mokoena,436372,Defensive Midfield,CAF-Champions League,25/26,14,14,2,0,1228,100.0,2,0,0,0,97.46031746031746,0,8.695652173913043,8.695652173913043
South Africa,Teboho Mokoena,436372,Defensive Midfield,MTN8,25/26,3,3,1,0,270,100.0,1,0,0,0,100.0,0,14.285714285714285,16.666666666666664
South Africa,Teboho Mokoena,436372,Defensive Midfield,Carling Knockout,25/26,1,1,0,0,59,0.0,1,0,0,0,49.166666666666664,0,0.0,0.0
South Africa,Thalente Mbatha,735697,Central Midfield,Betway Premiership,25/26,22,30,0,1,1606,66.66666666666666,1,0,0,0,59.48148148148148,0,1.7241379310344827,2.083333333333333
South Africa,Thalente Mbatha,735697,Central Midfield,CAF-Champions League,25/26,1,4,0,0,90,25.0,0,0,0,0,25.0,0,0.0,0.0
South Africa,Thalente Mbatha,735697,Central Midfield,MTN8,25/26,3,4,0,0,238,75.0,0,0,0,0,61.02564102564103,0,0.0,0.0
South Africa,Thalente Mbatha,735697,Central Midfield,Carling Knockout,25/26,2,4,0,0,173,50.0,0,0,0,0,44.35897435897436,0,0.0,0.0
South Africa,Thalente Mbatha,735697,Central Midfield,Nedbank Cup,25/26,1,2,1,0,90,50.0,0,0,0,0,42.857142857142854,0,12.5,25.0
South Africa,Jayden Adams,804472,Central Midfield,Betway Premiership,25/26,23,30,1,0,1420,56.666666666666664,3,1,0,0,52.59259259259259,1,1.7543859649122806,2.3255813953488373
South Africa,Jayden Adams,804472,Central Midfield,CAF-Champions League,25/26,10,14,1,0,704,57.14285714285714,2,0,0,0,55.87301587301587,0,4.3478260869565215,4.3478260869565215
South Africa,Jayden Adams,804472,Central Midfield,MTN8,25/26,3,3,0,0,167,33.33333333333333,0,0,0,0,61.85185185185185,0,0.0,0.0
South Africa,Jayden Adams,804472,Central Midfield,Nedbank Cup,25/26,1,2,0,1,90,50.0,0,0,0,0,50.0,0,50.0,50.0
South Africa,Yaya Sithole,401736,Central Midfield,Liga Portugal,25/26,26,34,1,0,1542,47.05882352941176,6,0,0,0,50.3921568627451,0,3.7037037037037033,4.761904761904762
South Africa,Yaya Sithole,401736,Central Midfield,Taça de Portugal,25/26,2,2,1,0,117,50.0,1,0,0,0,55.714285714285715,0,10.0,20.0
South Africa,Themba Zwane,176578,Attacking Midfield,Betway Premiership,25/26,15,30,0,1,533,13.333333333333334,0,0,0,0,19.74074074074074,0,1.7543859649122806,2.380952380952381
South Africa,Themba Zwane,176578,Attacking Midfield,CAF-Champions League,25/26,4,14,0,0,33,0.0,0,0,0,0,2.619047619047619,0,0.0,0.0
South Africa,Themba Zwane,176578,Attacking Midfield,MTN8,25/26,2,3,0,0,88,66.66666666666666,0,0,0,0,32.592592592592595,0,0.0,0.0
South Africa,Themba Zwane,176578,Attacking Midfield,Nedbank Cup,25/26,2,2,0,0,100,50.0,0,0,0,0,55.55555555555556,0,0.0,0.0
South Africa,Relebohile Mofokeng,1125037,Left Winger,Betway Premiership,25/26,27,30,10,8,2132,76.66666666666667,2,0,0,0,78.96296296296296,0,31.03448275862069,32.72727272727273
South Africa,Relebohile Mofokeng,1125037,Left Winger,CAF-Champions League,25/26,1,4,0,1,76,25.0,0,0,0,0,21.11111111111111,0,7.142857142857142,33.33333333333333
South Africa,Relebohile Mofokeng,1125037,Left Winger,MTN8,25/26,4,4,0,0,375,100.0,1,0,0,0,96.15384615384616,0,0.0,0.0
South Africa,Relebohile Mofokeng,1125037,Left Winger,Carling Knockout,25/26,3,4,1,0,199,50.0,0,0,0,0,51.02564102564102,0,20.0,33.33333333333333
South Africa,Relebohile Mofokeng,1125037,Left Winger,Nedbank Cup,25/26,1,2,0,0,120,50.0,0,0,0,0,57.14285714285714,0,0.0,0.0
South Africa,Oswin Appollis,673381,Left Winger,Betway Premiership,25/26,30,30,9,6,2170,80.0,0,0,0,0,80.37037037037037,0,25.862068965517242,25.862068965517242
South Africa,Oswin Appollis,673381,Left Winger,CAF-Champions League,25/26,3,4,2,0,181,75.0,0,0,0,0,50.27777777777778,0,14.285714285714285,20.0
South Africa,Oswin Appollis,673381,Left Winger,MTN8,25/26,4,4,1,2,233,50.0,0,0,0,0,59.743589743589745,0,27.27272727272727,42.857142857142854
South Africa,Oswin Appollis,673381,Left Winger,Carling Knockout,25/26,4,4,0,1,348,100.0,0,0,0,0,89.23076923076924,0,20.0,20.0
South Africa,Oswin Appollis,673381,Left Winger,Nedbank Cup,25/26,2,2,0,0,119,50.0,0,0,0,0,56.666666666666664,0,0.0,0.0
South Africa,Tshepang Moremi,844485,Left Winger,Betway Premiership,25/26,28,30,5,4,1539,60.0,1,0,0,0,56.99999999999999,0,15.517241379310345,16.9811320754717
South Africa,Tshepang Moremi,844485,Left Winger,CAF-Champions League,25/26,2,4,2,0,180,50.0,0,0,0,0,50.0,0,14.285714285714285,20.0
South Africa,Tshepang Moremi,844485,Left Winger,MTN8,25/26,3,4,2,1,95,0.0,0,0,0,0,24.358974358974358,0,27.27272727272727,42.857142857142854
South Africa,Tshepang Moremi,844485,Left Winger,Carling Knockout,25/26,4,4,2,0,344,75.0,1,0,0,0,88.2051282051282,0,40.0,40.0
South Africa,Tshepang Moremi,844485,Left Winger,Nedbank Cup,25/26,2,2,0,0,150,100.0,1,0,0,0,71.42857142857143,0,0.0,0.0
South Africa,Thapelo Maseko,983330,Left Winger,Cyprus League,25/26,12,15,1,1,644,53.333333333333336,1,0,0,0,47.7037037037037,1,10.526315789473683,11.76470588235294
South Africa,Thapelo Maseko,983330,Left Winger,Kypello Kyprou,25/26,3,4,1,0,170,50.0,1,0,0,0,43.58974358974359,0,20.0,20.0
South Africa,Thapelo Maseko,983330,Left Winger,CAF-Champions League,25/26,1,4,0,0,1,0.0,0,0,0,0,0.2777777777777778,0,0.0,0.0
South Africa,Thapelo Maseko,983330,Left Winger,MTN8,25/26,1,3,0,0,25,0.0,1,0,0,0,9.25925925925926,0,0.0,0.0
South Africa,Thapelo Maseko,983330,Left Winger,Betway Premiership,25/26,5,14,0,0,103,0.0,0,0,0,0,8.174603174603174,0,0.0,0.0
South Africa,Lyle Foster,467623,Centre-Forward,Premier League,25/26,26,38,3,2,1372,39.473684210526315,4,0,0,0,40.11695906432748,0,13.157894736842104,16.129032258064516
South Africa,Lyle Foster,467623,Centre-Forward,FA Cup,25/26,1,2,0,1,90,50.0,0,0,0,0,50.0,0,16.666666666666664,100.0
South Africa,Iqraam Rayners,337884,Centre-Forward,Betway Premiership,25/26,26,30,12,3,1439,53.333333333333336,0,0,0,0,53.2962962962963,0,26.31578947368421,29.411764705882355
South Africa,Iqraam Rayners,337884,Centre-Forward,CAF-Champions League,25/26,6,14,1,0,281,21.428571428571427,1,0,0,0,22.301587301587304,0,4.3478260869565215,10.0
South Africa,Iqraam Rayners,337884,Centre-Forward,MTN8,25/26,3,3,3,0,254,100.0,1,0,0,0,94.07407407407408,0,42.857142857142854,50.0
South Africa,Iqraam Rayners,337884,Centre-Forward,Carling Knockout,25/26,1,1,0,0,89,100.0,0,0,0,0,74.16666666666667,0,0.0,0.0
South Africa,Iqraam Rayners,337884,Centre-Forward,Nedbank Cup,25/26,0,2,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
South Africa,Evidence Makgopa,746781,Centre-Forward,Betway Premiership,25/26,24,30,6,4,1067,36.666666666666664,0,0,0,0,39.51851851851852,0,17.24137931034483,19.230769230769234
South Africa,Evidence Makgopa,746781,Centre-Forward,CAF-Champions League,25/26,1,4,0,0,45,25.0,0,0,0,0,12.5,0,0.0,0.0
